sample_id,text,morse,clean_file,noisy_file,audio_file,message_id,wpm,snr_requested_db,snr_actual_db,tone_hz,sample_rate,rise_fall_ms,noise_type,seed_base,seed_message,seed_wpm,seed_snr
msg005_wpm25_snr+00db,SOS SOS SOS,...---... / ...---... / ...---...,msg005_wpm25_clean.npy,msg005_wpm25_snr+00db_tone700.npy,msg005_wpm25_snr+00db_tone700.wav,5,25,0,0.09969805,700,8000,5.0,AWGN,42,5,4,5
msg005_wpm25_snr-05db,SOS SOS SOS,...---... / ...---... / ...---...,msg005_wpm25_clean.npy,msg005_wpm25_snr-05db_tone700.npy,msg005_wpm25_snr-05db_tone700.wav,5,25,-5,-5.0143523,700,8000,5.0,AWGN,42,5,4,6
msg005_wpm25_snr-10db,SOS SOS SOS,...---... / ...---... / ...---...,msg005_wpm25_clean.npy,msg005_wpm25_snr-10db_tone700.npy,msg005_wpm25_snr-10db_tone700.wav,5,25,-10,-10.066673,700,8000,5.0,AWGN,42,5,4,7
msg005_wpm30_snr+40db,SOS SOS SOS,...---... / ...---... / ...---...,msg005_wpm30_clean.npy,msg005_wpm30_snr+40db_tone700.npy,msg005_wpm30_snr+40db_tone700.wav,5,30,40,40.048943,700,8000,5.0,AWGN,42,5,5,0
msg005_wpm30_snr+30db,SOS SOS SOS,...---... / ...---... / ...---...,msg005_wpm30_clean.npy,msg005_wpm30_snr+30db_tone700.npy,msg005_wpm30_snr+30db_tone700.wav,5,30,30,30.103235,700,8000,5.0,AWGN,42,5,5,1
msg005_wpm30_snr+20db,SOS SOS SOS,...---... / ...---... / ...---...,msg005_wpm30_clean.npy,msg005_wpm30_snr+20db_tone700.npy,msg005_wpm30_snr+20db_tone700.wav,5,30,20,20.010101,700,8000,5.0,AWGN,42,5,5,2
msg005_wpm30_snr+10db,SOS SOS SOS,...---... / ...---... / ...---...,msg005_wpm30_clean.npy,msg005_wpm30_snr+10db_tone700.npy,msg005_wpm30_snr+10db_tone700.wav,5,30,10,9.99362,700,8000,5.0,AWGN,42,5,5,3
msg005_wpm30_snr+05db,SOS SOS SOS,...---... / ...---... / ...---...,msg005_wpm30_clean.npy,msg005_wpm30_snr+05db_tone700.npy,msg005_wpm30_snr+05db_tone700.wav,5,30,5,5.0571804,700,8000,5.0,AWGN,42,5,5,4
msg005_wpm30_snr+00db,SOS SOS SOS,...---... / ...---... / ...---...,msg005_wpm30_clean.npy,msg005_wpm30_snr+00db_tone700.npy,msg005_wpm30_snr+00db_tone700.wav,5,30,0,-0.01804631,700,8000,5.0,AWGN,42,5,5,5
msg005_wpm30_snr-05db,SOS SOS SOS,...---... / ...---... / ...---...,msg005_wpm30_clean.npy,msg005_wpm30_snr-05db_tone700.npy,msg005_wpm30_snr-05db_tone700.wav,5,30,-5,-5.0331573,700,8000,5.0,AWGN,42,5,5,6
msg005_wpm30_snr-10db,SOS SOS SOS,...---... / ...---... / ...---...,msg005_wpm30_clean.npy,msg005_wpm30_snr-10db_tone700.npy,msg005_wpm30_snr-10db_tone700.wav,5,30,-10,-9.920332,700,8000,5.0,AWGN,42,5,5,7
msg006_wpm05_snr+40db,VA3PARC DE VA3FMU RR TNX ALL OK HR,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / - -. -..- / .- .-.. .-.. / --- -.- / .... .-.,msg006_wpm05_clean.npy,msg006_wpm05_snr+40db_tone700.npy,msg006_wpm05_snr+40db_tone700.wav,6,5,40,39.99305,700,8000,5.0,AWGN,42,6,0,0
msg006_wpm05_snr+30db,VA3PARC DE VA3FMU RR TNX ALL OK HR,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / - -. -..- / .- .-.. .-.. / --- -.- / .... .-.,msg006_wpm05_clean.npy,msg006_wpm05_snr+30db_tone700.npy,msg006_wpm05_snr+30db_tone700.wav,6,5,30,29.990723,700,8000,5.0,AWGN,42,6,0,1
msg006_wpm05_snr+20db,VA3PARC DE VA3FMU RR TNX ALL OK HR,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / - -. -..- / .- .-.. .-.. / --- -.- / .... .-.,msg006_wpm05_clean.npy,msg006_wpm05_snr+20db_tone700.npy,msg006_wpm05_snr+20db_tone700.wav,6,5,20,19.995167,700,8000,5.0,AWGN,42,6,0,2
msg006_wpm05_snr+10db,VA3PARC DE VA3FMU RR TNX ALL OK HR,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / - -. -..- / .- .-.. .-.. / --- -.- / .... .-.,msg006_wpm05_clean.npy,msg006_wpm05_snr+10db_tone700.npy,msg006_wpm05_snr+10db_tone700.wav,6,5,10,10.014576,700,8000,5.0,AWGN,42,6,0,3
msg006_wpm05_snr+05db,VA3PARC DE VA3FMU RR TNX ALL OK HR,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / - -. -..- / .- .-.. .-.. / --- -.- / .... .-.,msg006_wpm05_clean.npy,msg006_wpm05_snr+05db_tone700.npy,msg006_wpm05_snr+05db_tone700.wav,6,5,5,5.0196037,700,8000,5.0,AWGN,42,6,0,4
msg006_wpm05_snr+00db,VA3PARC DE VA3FMU RR TNX ALL OK HR,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / - -. -..- / .- .-.. .-.. / --- -.- / .... .-.,msg006_wpm05_clean.npy,msg006_wpm05_snr+00db_tone700.npy,msg006_wpm05_snr+00db_tone700.wav,6,5,0,0.01861503,700,8000,5.0,AWGN,42,6,0,5
msg006_wpm05_snr-05db,VA3PARC DE VA3FMU RR TNX ALL OK HR,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / - -. -..- / .- .-.. .-.. / --- -.- / .... .-.,msg006_wpm05_clean.npy,msg006_wpm05_snr-05db_tone700.npy,msg006_wpm05_snr-05db_tone700.wav,6,5,-5,-4.9960823,700,8000,5.0,AWGN,42,6,0,6
msg006_wpm05_snr-10db,VA3PARC DE VA3FMU RR TNX ALL OK HR,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / - -. -..- / .- .-.. .-.. / --- -.- / .... .-.,msg006_wpm05_clean.npy,msg006_wpm05_snr-10db_tone700.npy,msg006_wpm05_snr-10db_tone700.wav,6,5,-10,-10.001788,700,8000,5.0,AWGN,42,6,0,7
msg006_wpm10_snr+40db,VA3PARC DE VA3FMU RR TNX ALL OK HR,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / - -. -..- / .- .-.. .-.. / --- -.- / .... .-.,msg006_wpm10_clean.npy,msg006_wpm10_snr+40db_tone700.npy,msg006_wpm10_snr+40db_tone700.wav,6,10,40,40.00606,700,8000,5.0,AWGN,42,6,1,0
msg006_wpm10_snr+30db,VA3PARC DE VA3FMU RR TNX ALL OK HR,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / - -. -..- / .- .-.. .-.. / --- -.- / .... .-.,msg006_wpm10_clean.npy,msg006_wpm10_snr+30db_tone700.npy,msg006_wpm10_snr+30db_tone700.wav,6,10,30,30.003658,700,8000,5.0,AWGN,42,6,1,1
msg006_wpm10_snr+20db,VA3PARC DE VA3FMU RR TNX ALL OK HR,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / - -. -..- / .- .-.. .-.. / --- -.- / .... .-.,msg006_wpm10_clean.npy,msg006_wpm10_snr+20db_tone700.npy,msg006_wpm10_snr+20db_tone700.wav,6,10,20,20.00248,700,8000,5.0,AWGN,42,6,1,2
msg006_wpm10_snr+10db,VA3PARC DE VA3FMU RR TNX ALL OK HR,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / - -. -..- / .- .-.. .-.. / --- -.- / .... .-.,msg006_wpm10_clean.npy,msg006_wpm10_snr+10db_tone700.npy,msg006_wpm10_snr+10db_tone700.wav,6,10,10,10.0181055,700,8000,5.0,AWGN,42,6,1,3
msg006_wpm10_snr+05db,VA3PARC DE VA3FMU RR TNX ALL OK HR,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / - -. -..- / .- .-.. .-.. / --- -.- / .... .-.,msg006_wpm10_clean.npy,msg006_wpm10_snr+05db_tone700.npy,msg006_wpm10_snr+05db_tone700.wav,6,10,5,4.9901676,700,8000,5.0,AWGN,42,6,1,4
msg006_wpm10_snr+00db,VA3PARC DE VA3FMU RR TNX ALL OK HR,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / - -. -..- / .- .-.. .-.. / --- -.- / .... .-.,msg006_wpm10_clean.npy,msg006_wpm10_snr+00db_tone700.npy,msg006_wpm10_snr+00db_tone700.wav,6,10,0,0.018964529,700,8000,5.0,AWGN,42,6,1,5
msg006_wpm10_snr-05db,VA3PARC DE VA3FMU RR TNX ALL OK HR,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / - -. -..- / .- .-.. .-.. / --- -.- / .... .-.,msg006_wpm10_clean.npy,msg006_wpm10_snr-05db_tone700.npy,msg006_wpm10_snr-05db_tone700.wav,6,10,-5,-5.002862,700,8000,5.0,AWGN,42,6,1,6
msg006_wpm10_snr-10db,VA3PARC DE VA3FMU RR TNX ALL OK HR,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / - -. -..- / .- .-.. .-.. / --- -.- / .... .-.,msg006_wpm10_clean.npy,msg006_wpm10_snr-10db_tone700.npy,msg006_wpm10_snr-10db_tone700.wav,6,10,-10,-9.987348,700,8000,5.0,AWGN,42,6,1,7
msg006_wpm15_snr+40db,VA3PARC DE VA3FMU RR TNX ALL OK HR,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / - -. -..- / .- .-.. .-.. / --- -.- / .... .-.,msg006_wpm15_clean.npy,msg006_wpm15_snr+40db_tone700.npy,msg006_wpm15_snr+40db_tone700.wav,6,15,40,39.991573,700,8000,5.0,AWGN,42,6,2,0
msg006_wpm15_snr+30db,VA3PARC DE VA3FMU RR TNX ALL OK HR,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / - -. -..- / .- .-.. .-.. / --- -.- / .... .-.,msg006_wpm15_clean.npy,msg006_wpm15_snr+30db_tone700.npy,msg006_wpm15_snr+30db_tone700.wav,6,15,30,30.011814,700,8000,5.0,AWGN,42,6,2,1
msg006_wpm15_snr+20db,VA3PARC DE VA3FMU RR TNX ALL OK HR,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / - -. -..- / .- .-.. .-.. / --- -.- / .... .-.,msg006_wpm15_clean.npy,msg006_wpm15_snr+20db_tone700.npy,msg006_wpm15_snr+20db_tone700.wav,6,15,20,19.987146,700,8000,5.0,AWGN,42,6,2,2
msg006_wpm15_snr+10db,VA3PARC DE VA3FMU RR TNX ALL OK HR,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / - -. -..- / .- .-.. .-.. / --- -.- / .... .-.,msg006_wpm15_clean.npy,msg006_wpm15_snr+10db_tone700.npy,msg006_wpm15_snr+10db_tone700.wav,6,15,10,10.066314,700,8000,5.0,AWGN,42,6,2,3
msg006_wpm15_snr+05db,VA3PARC DE VA3FMU RR TNX ALL OK HR,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / - -. -..- / .- .-.. .-.. / --- -.- / .... .-.,msg006_wpm15_clean.npy,msg006_wpm15_snr+05db_tone700.npy,msg006_wpm15_snr+05db_tone700.wav,6,15,5,5.031371,700,8000,5.0,AWGN,42,6,2,4
msg006_wpm15_snr+00db,VA3PARC DE VA3FMU RR TNX ALL OK HR,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / - -. -..- / .- .-.. .-.. / --- -.- / .... .-.,msg006_wpm15_clean.npy,msg006_wpm15_snr+00db_tone700.npy,msg006_wpm15_snr+00db_tone700.wav,6,15,0,-0.024390819,700,8000,5.0,AWGN,42,6,2,5
msg006_wpm15_snr-05db,VA3PARC DE VA3FMU RR TNX ALL OK HR,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / - -. -..- / .- .-.. .-.. / --- -.- / .... .-.,msg006_wpm15_clean.npy,msg006_wpm15_snr-05db_tone700.npy,msg006_wpm15_snr-05db_tone700.wav,6,15,-5,-5.0041037,700,8000,5.0,AWGN,42,6,2,6
msg006_wpm15_snr-10db,VA3PARC DE VA3FMU RR TNX ALL OK HR,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / - -. -..- / .- .-.. .-.. / --- -.- / .... .-.,msg006_wpm15_clean.npy,msg006_wpm15_snr-10db_tone700.npy,msg006_wpm15_snr-10db_tone700.wav,6,15,-10,-10.004497,700,8000,5.0,AWGN,42,6,2,7
msg006_wpm20_snr+40db,VA3PARC DE VA3FMU RR TNX ALL OK HR,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / - -. -..- / .- .-.. .-.. / --- -.- / .... .-.,msg006_wpm20_clean.npy,msg006_wpm20_snr+40db_tone700.npy,msg006_wpm20_snr+40db_tone700.wav,6,20,40,40.001873,700,8000,5.0,AWGN,42,6,3,0
msg006_wpm20_snr+30db,VA3PARC DE VA3FMU RR TNX ALL OK HR,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / - -. -..- / .- .-.. .-.. / --- -.- / .... .-.,msg006_wpm20_clean.npy,msg006_wpm20_snr+30db_tone700.npy,msg006_wpm20_snr+30db_tone700.wav,6,20,30,29.973667,700,8000,5.0,AWGN,42,6,3,1
msg006_wpm20_snr+20db,VA3PARC DE VA3FMU RR TNX ALL OK HR,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / - -. -..- / .- .-.. .-.. / --- -.- / .... .-.,msg006_wpm20_clean.npy,msg006_wpm20_snr+20db_tone700.npy,msg006_wpm20_snr+20db_tone700.wav,6,20,20,20.000244,700,8000,5.0,AWGN,42,6,3,2
msg006_wpm20_snr+10db,VA3PARC DE VA3FMU RR TNX ALL OK HR,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / - -. -..- / .- .-.. .-.. / --- -.- / .... .-.,msg006_wpm20_clean.npy,msg006_wpm20_snr+10db_tone700.npy,msg006_wpm20_snr+10db_tone700.wav,6,20,10,10.014969,700,8000,5.0,AWGN,42,6,3,3
msg006_wpm20_snr+05db,VA3PARC DE VA3FMU RR TNX ALL OK HR,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / - -. -..- / .- .-.. .-.. / --- -.- / .... .-.,msg006_wpm20_clean.npy,msg006_wpm20_snr+05db_tone700.npy,msg006_wpm20_snr+05db_tone700.wav,6,20,5,5.019347,700,8000,5.0,AWGN,42,6,3,4
msg006_wpm20_snr+00db,VA3PARC DE VA3FMU RR TNX ALL OK HR,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / - -. -..- / .- .-.. .-.. / --- -.- / .... .-.,msg006_wpm20_clean.npy,msg006_wpm20_snr+00db_tone700.npy,msg006_wpm20_snr+00db_tone700.wav,6,20,0,-0.0064050267,700,8000,5.0,AWGN,42,6,3,5
msg006_wpm20_snr-05db,VA3PARC DE VA3FMU RR TNX ALL OK HR,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / - -. -..- / .- .-.. .-.. / --- -.- / .... .-.,msg006_wpm20_clean.npy,msg006_wpm20_snr-05db_tone700.npy,msg006_wpm20_snr-05db_tone700.wav,6,20,-5,-5.0082884,700,8000,5.0,AWGN,42,6,3,6
msg006_wpm20_snr-10db,VA3PARC DE VA3FMU RR TNX ALL OK HR,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / - -. -..- / .- .-.. .-.. / --- -.- / .... .-.,msg006_wpm20_clean.npy,msg006_wpm20_snr-10db_tone700.npy,msg006_wpm20_snr-10db_tone700.wav,6,20,-10,-9.99246,700,8000,5.0,AWGN,42,6,3,7
msg006_wpm25_snr+40db,VA3PARC DE VA3FMU RR TNX ALL OK HR,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / - -. -..- / .- .-.. .-.. / --- -.- / .... .-.,msg006_wpm25_clean.npy,msg006_wpm25_snr+40db_tone700.npy,msg006_wpm25_snr+40db_tone700.wav,6,25,40,39.984592,700,8000,5.0,AWGN,42,6,4,0
msg006_wpm25_snr+30db,VA3PARC DE VA3FMU RR TNX ALL OK HR,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / - -. -..- / .- .-.. .-.. / --- -.- / .... .-.,msg006_wpm25_clean.npy,msg006_wpm25_snr+30db_tone700.npy,msg006_wpm25_snr+30db_tone700.wav,6,25,30,30.006626,700,8000,5.0,AWGN,42,6,4,1
msg006_wpm25_snr+20db,VA3PARC DE VA3FMU RR TNX ALL OK HR,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / - -. -..- / .- .-.. .-.. / --- -.- / .... .-.,msg006_wpm25_clean.npy,msg006_wpm25_snr+20db_tone700.npy,msg006_wpm25_snr+20db_tone700.wav,6,25,20,20.008032,700,8000,5.0,AWGN,42,6,4,2
msg006_wpm25_snr+10db,VA3PARC DE VA3FMU RR TNX ALL OK HR,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / - -. -..- / .- .-.. .-.. / --- -.- / .... .-.,msg006_wpm25_clean.npy,msg006_wpm25_snr+10db_tone700.npy,msg006_wpm25_snr+10db_tone700.wav,6,25,10,9.991806,700,8000,5.0,AWGN,42,6,4,3
msg006_wpm25_snr+05db,VA3PARC DE VA3FMU RR TNX ALL OK HR,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / - -. -..- / .- .-.. .-.. / --- -.- / .... .-.,msg006_wpm25_clean.npy,msg006_wpm25_snr+05db_tone700.npy,msg006_wpm25_snr+05db_tone700.wav,6,25,5,5.0396876,700,8000,5.0,AWGN,42,6,4,4
msg006_wpm25_snr+00db,VA3PARC DE VA3FMU RR TNX ALL OK HR,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / - -. -..- / .- .-.. .-.. / --- -.- / .... .-.,msg006_wpm25_clean.npy,msg006_wpm25_snr+00db_tone700.npy,msg006_wpm25_snr+00db_tone700.wav,6,25,0,-0.030428655,700,8000,5.0,AWGN,42,6,4,5
msg006_wpm25_snr-05db,VA3PARC DE VA3FMU RR TNX ALL OK HR,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / - -. -..- / .- .-.. .-.. / --- -.- / .... .-.,msg006_wpm25_clean.npy,msg006_wpm25_snr-05db_tone700.npy,msg006_wpm25_snr-05db_tone700.wav,6,25,-5,-4.9910965,700,8000,5.0,AWGN,42,6,4,6
msg006_wpm25_snr-10db,VA3PARC DE VA3FMU RR TNX ALL OK HR,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / - -. -..- / .- .-.. .-.. / --- -.- / .... .-.,msg006_wpm25_clean.npy,msg006_wpm25_snr-10db_tone700.npy,msg006_wpm25_snr-10db_tone700.wav,6,25,-10,-10.021269,700,8000,5.0,AWGN,42,6,4,7
msg006_wpm30_snr+40db,VA3PARC DE VA3FMU RR TNX ALL OK HR,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / - -. -..- / .- .-.. .-.. / --- -.- / .... .-.,msg006_wpm30_clean.npy,msg006_wpm30_snr+40db_tone700.npy,msg006_wpm30_snr+40db_tone700.wav,6,30,40,40.025887,700,8000,5.0,AWGN,42,6,5,0
msg006_wpm30_snr+30db,VA3PARC DE VA3FMU RR TNX ALL OK HR,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / - -. -..- / .- .-.. .-.. / --- -.- / .... .-.,msg006_wpm30_clean.npy,msg006_wpm30_snr+30db_tone700.npy,msg006_wpm30_snr+30db_tone700.wav,6,30,30,30.038004,700,8000,5.0,AWGN,42,6,5,1
msg006_wpm30_snr+20db,VA3PARC DE VA3FMU RR TNX ALL OK HR,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / - -. -..- / .- .-.. .-.. / --- -.- / .... .-.,msg006_wpm30_clean.npy,msg006_wpm30_snr+20db_tone700.npy,msg006_wpm30_snr+20db_tone700.wav,6,30,20,20.005419,700,8000,5.0,AWGN,42,6,5,2
msg006_wpm30_snr+10db,VA3PARC DE VA3FMU RR TNX ALL OK HR,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / - -. -..- / .- .-.. .-.. / --- -.- / .... .-.,msg006_wpm30_clean.npy,msg006_wpm30_snr+10db_tone700.npy,msg006_wpm30_snr+10db_tone700.wav,6,30,10,9.942447,700,8000,5.0,AWGN,42,6,5,3
msg006_wpm30_snr+05db,VA3PARC DE VA3FMU RR TNX ALL OK HR,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / - -. -..- / .- .-.. .-.. / --- -.- / .... .-.,msg006_wpm30_clean.npy,msg006_wpm30_snr+05db_tone700.npy,msg006_wpm30_snr+05db_tone700.wav,6,30,5,5.034523,700,8000,5.0,AWGN,42,6,5,4
msg006_wpm30_snr+00db,VA3PARC DE VA3FMU RR TNX ALL OK HR,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / - -. -..- / .- .-.. .-.. / --- -.- / .... .-.,msg006_wpm30_clean.npy,msg006_wpm30_snr+00db_tone700.npy,msg006_wpm30_snr+00db_tone700.wav,6,30,0,-0.023112588,700,8000,5.0,AWGN,42,6,5,5
msg006_wpm30_snr-05db,VA3PARC DE VA3FMU RR TNX ALL OK HR,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / - -. -..- / .- .-.. .-.. / --- -.- / .... .-.,msg006_wpm30_clean.npy,msg006_wpm30_snr-05db_tone700.npy,msg006_wpm30_snr-05db_tone700.wav,6,30,-5,-5.0039806,700,8000,5.0,AWGN,42,6,5,6
msg006_wpm30_snr-10db,VA3PARC DE VA3FMU RR TNX ALL OK HR,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / - -. -..- / .- .-.. .-.. / --- -.- / .... .-.,msg006_wpm30_clean.npy,msg006_wpm30_snr-10db_tone700.npy,msg006_wpm30_snr-10db_tone700.wav,6,30,-10,-9.99611,700,8000,5.0,AWGN,42,6,5,7
msg007_wpm05_snr+40db,VA3PARC DE VA3FMU RR FB TNX QSO HPE CU AGN 73 ES GUD DX VA3PARC DE VA3FMU <SK>,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / ..-. -... / - -. -..- / --.- ... --- / .... .--. . / -.-. ..- / .- --. -. / --... ...-- / . ... / --. ..- -.. / -.. -..- / ...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / ...-.-,msg007_wpm05_clean.npy,msg007_wpm05_snr+40db_tone700.npy,msg007_wpm05_snr+40db_tone700.wav,7,5,40,40.003925,700,8000,5.0,AWGN,42,7,0,0
msg007_wpm05_snr+30db,VA3PARC DE VA3FMU RR FB TNX QSO HPE CU AGN 73 ES GUD DX VA3PARC DE VA3FMU <SK>,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / ..-. -... / - -. -..- / --.- ... --- / .... .--. . / -.-. ..- / .- --. -. / --... ...-- / . ... / --. ..- -.. / -.. -..- / ...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / ...-.-,msg007_wpm05_clean.npy,msg007_wpm05_snr+30db_tone700.npy,msg007_wpm05_snr+30db_tone700.wav,7,5,30,30.007664,700,8000,5.0,AWGN,42,7,0,1
msg007_wpm05_snr+20db,VA3PARC DE VA3FMU RR FB TNX QSO HPE CU AGN 73 ES GUD DX VA3PARC DE VA3FMU <SK>,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / ..-. -... / - -. -..- / --.- ... --- / .... .--. . / -.-. ..- / .- --. -. / --... ...-- / . ... / --. ..- -.. / -.. -..- / ...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / ...-.-,msg007_wpm05_clean.npy,msg007_wpm05_snr+20db_tone700.npy,msg007_wpm05_snr+20db_tone700.wav,7,5,20,20.00823,700,8000,5.0,AWGN,42,7,0,2
msg007_wpm05_snr+10db,VA3PARC DE VA3FMU RR FB TNX QSO HPE CU AGN 73 ES GUD DX VA3PARC DE VA3FMU <SK>,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / ..-. -... / - -. -..- / --.- ... --- / .... .--. . / -.-. ..- / .- --. -. / --... ...-- / . ... / --. ..- -.. / -.. -..- / ...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / ...-.-,msg007_wpm05_clean.npy,msg007_wpm05_snr+10db_tone700.npy,msg007_wpm05_snr+10db_tone700.wav,7,5,10,9.998939,700,8000,5.0,AWGN,42,7,0,3
msg007_wpm05_snr+05db,VA3PARC DE VA3FMU RR FB TNX QSO HPE CU AGN 73 ES GUD DX VA3PARC DE VA3FMU <SK>,...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / .-. .-. / ..-. -... / - -. -..- / --.- ... --- / .... .--. . / -.-. ..- / .- --. -. / --... ...-- / . ... / --. ..- -.. / -.. -..- / ...- .- ...-- .--. .- .-. -.-. / -.. . / ...- .- ...-- ..-. -- ..- / ...-.-,msg007_wpm05_clean.npy,msg007_wpm05_snr+05db_tone700.npy,msg007_wpm05_snr+05db_tone700.wav,7,5,5,4.9944167,700,8000,5.0,AWGN,42,7,0,4
